time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,moving
42.12156,84.18528,2,5.916479,0,42.05165,-0.000003,False
42.12777,84.18528,2,5.916479,0,42.05165,-0.000003,False
42.13214,84.18528,2,5.916479,0,42.05165,-0.000003,False
42.13619,84.18528,2,5.916479,0,42.05165,-0.000003,False
42.14026,84.18528,1.996076,5.916479,0,42.05165,-0.000003,False
42.14567,84.18528,1.996076,5.916479,0,42.05165,-0.000003,False
42.14977,84.18528,1.996076,5.916479,0,42.05165,-0.000003,False
42.15405,84.18528,1.996076,5.916479,0,42.05165,-0.000003,False
42.15791,84.18528,1.996076,5.916479,0,42.05165,-0.000003,False
42.16199,84.18528,1.988228,5.916479,0,42.05165,-0.000003,False
42.16631,84.18528,1.988228,5.916479,0,42.05165,-0.000003,False
42.17064,84.18528,1.988228,5.916479,0,42.05165,-0.000003,False
42.17492,84.18528,1.988228,5.916479,0,42.05165,-0.000003,False
42.17974,84.18528,1.988228,5.916479,0,42.05165,-0.000003,False
42.19254,84.18528,1.976456,5.916479,0,42.05165,-0.000003,False
42.19884,84.18528,1.976456,5.916479,0,42.05165,-0.000003,False
42.20443,84.18528,1.96076,5.916479,0,42.05165,-0.000003,False
42.20926,84.18528,1.96076,5.916479,0,42.05165,-0.000003,False
42.213,84.18528,1.96076,5.916479,0,42.05165,-0.000003,False
42.21679,84.18528,1.96076,5.916479,0,42.05165,-0.000003,False
42.22045,84.18528,1.94114,5.916479,0,42.05165,-0.000003,False
42.22503,84.18528,1.94114,5.916479,0,42.05165,-0.000003,False
42.22943,84.18528,1.94114,5.916479,0,42.05165,-0.000003,False
42.23354,84.18528,1.94114,5.916479,0,42.05165,-0.000003,False
42.23789,84.18528,1.94114,5.916479,0,42.05165,-0.000003,False
42.24177,84.18528,1.917596,5.916479,0,42.05165,-0.000003,False
42.24643,84.18528,1.917596,5.916479,0,42.05165,-0.000003,False
42.25068,84.18528,1.917596,5.916479,0,42.05165,-0.000003,False
42.25469,84.18528,1.917596,5.916479,0,42.05165,-0.000003,False
42.25851,84.18528,1.917596,5.916479,0,42.05165,-0.000003,False
42.26203,84.18528,1.890128,5.916479,0,42.05165,-0.000003,False
42.26628,84.18528,1.890128,5.916479,0,42.05165,-0.000003,False
42.26985,84.18528,1.890128,5.916479,0,42.05165,-0.000003,False
42.27362,84.18528,1.890128,5.916479,0,42.05165,-0.000003,False
42.27784,84.18528,1.890128,5.916479,0,42.05165,-0.000003,False
42.28212,84.18528,1.858736,5.916479,0,42.05165,-0.000003,False
42.28695,84.18528,1.858736,5.916479,0,42.05165,-0.000003,False
42.29068,84.18528,1.858736,5.916479,0,42.05165,-0.000003,False
42.2951,84.18528,1.858736,5.916479,0,42.05165,-0.000003,False
42.29967,84.18528,1.858736,5.916479,0,42.05165,-0.000003,False
42.30389,84.18528,1.82342,5.916479,0,42.05165,-0.000003,False
42.30895,84.18528,1.82342,5.916479,0,42.05165,-0.000003,False
42.31334,84.18528,1.82342,5.916479,0,42.05165,-0.000003,False
42.31743,84.18528,1.82342,5.916479,0,42.05165,-0.000003,False
42.32161,84.18528,1.78418,5.916479,0,42.05165,-0.000003,False
42.32631,84.18528,1.78418,5.916479,0,42.05165,-0.000003,False
42.33044,84.18528,1.78418,5.916479,0,42.05165,-0.000003,False
42.33802,84.18528,1.78418,5.916479,0,42.05165,-0.000003,False
42.34418,84.18528,1.741016,5.916479,0,42.05165,-0.000003,False
42.34918,84.18528,1.741016,5.916479,0,42.05165,-0.000003,False
42.35271,84.18528,1.741016,5.916479,0,42.05165,-0.000003,False
42.35678,84.18528,1.741016,5.916479,0,42.05165,-0.000003,False
42.36028,84.18528,1.693928,5.916479,0,42.05165,-0.000003,False
42.36456,84.18528,1.693928,5.916479,0,42.05165,-0.000003,False
42.36803,84.18528,1.693928,5.916479,0,42.05165,-0.000003,False
42.3713,84.18528,1.693928,5.916479,0,42.05165,-0.000003,False
42.37503,84.18528,1.693928,5.916479,0,42.05165,-0.000003,False
