experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targets,start_x,start_z,end_z,target_z,euclideanDistance,objectName,experimentStarted,objectNumber,navStartTime,navEndTime,navTime,timesObjectPresented,end_x,target_x,player_movement_location_0
AMT_standard,a,1,1,1,1,4.092663,19.54,6,9.731231,50.15702,48.34017,46.56261,2.673135,vase,,6,10.09305,19.54,9.446951,1,-11.69475,-13.69123,AMT_standard/a/S001/trackers/player_movement_T001.csv
AMT_standard,a,1,2,2,1,25.54247,51.6,6,-1.511356,-36.82123,10.16491,46.56261,40.16928,vase,,6,31.54422,51.6,20.05578,2,3.302245,-13.69123,AMT_standard/a/S001/trackers/player_movement_T002.csv
AMT_standard,a,1,3,2,2,57.60318,93.98,6,-16.35315,60.11575,5.415009,46.56261,43.48433,vase,,6,63.60499,93.98,30.37501,3,0.371543,-13.69123,AMT_standard/a/S001/trackers/player_movement_T003.csv
