experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targets,start_x,start_z,end_z,target_z,euclideanDistance,objectName,experimentStarted,objectNumber,navStartTime,navEndTime,navTime,timesObjectPresented,end_x,target_x,player_movement_location_0
AMT_standard,scuff-6e6016e8-0c86-493e-a525-0700903920cf,1,1,1,1,10.11658,39.98,6,-63.00895,46.40745,-31.89706,-33.84246,2.691304,vase,10.11658,6,16.12564,39.98,23.85436,1,12.91467,14.77439,AMT_standard/scuff-6e6016e8-0c86-493e-a525-0700903920cf/S001/trackers/player_movement_T001.csv
AMT_standard,scuff-6e6016e8-0c86-493e-a525-0700903920cf,1,2,2,1,45.98824,79.74,6,-71.51202,28.05754,28.05754,-33.84246,106.193,vase,10.11658,6,52.00707,79.74,27.73293,2,-71.51202,14.77439,AMT_standard/scuff-6e6016e8-0c86-493e-a525-0700903920cf/S001/trackers/player_movement_T002.csv
AMT_standard,scuff-6e6016e8-0c86-493e-a525-0700903920cf,1,3,2,2,85.75872,131.26,6,35.08615,34.46474,-37.62308,-33.84246,28.62723,vase,10.11658,6,91.77435,131.26,39.48565,3,43.15089,14.77439,AMT_standard/scuff-6e6016e8-0c86-493e-a525-0700903920cf/S001/trackers/player_movement_T003.csv
