time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,moving
27.30047,57.95555,1,15.52914,0,30.02475,0,False
27.3162,57.95555,1,15.52914,0,30.02475,0,False
27.33353,57.95555,1,15.52914,0,30.02475,0,False
27.35276,57.95555,1,15.52914,0,30.02475,0,False
27.36596,57.95555,1,15.52914,0,30.02475,0,False
27.38367,57.95555,1,15.52914,0,30.02475,0,False
27.39932,57.95555,1,15.52914,0,30.02475,0,False
27.41665,57.95555,1,15.52914,0,30.02475,0,False
27.43315,57.95555,1,15.52914,0,30.02475,0,False
27.45083,57.95555,1,15.52914,0,30.02475,0,False
27.46456,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.48274,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.50295,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.51571,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.53588,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.55239,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.56548,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.5862,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.59863,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.61898,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.63571,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.65182,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.66872,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.68516,57.95555,1,15.52914,0,30.02475,-0.000001,False
27.70112,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.71787,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.7346,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.75078,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.76619,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.78563,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.80106,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.81703,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.8322,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.8486,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.86769,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.88331,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.89915,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.91817,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.93386,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.95019,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.96588,57.95555,1,15.52914,0,30.02475,-0.000002,False
27.98476,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.00109,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.01749,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.03269,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.05219,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.06752,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.08294,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.09898,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.1183,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.13398,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.15016,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.16624,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.18335,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.19943,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.21616,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.23248,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.24746,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.26727,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.28615,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.30168,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.31617,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.33247,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.34916,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.36603,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.38223,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.40209,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.41891,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.43523,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.45133,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.46877,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.48634,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.50233,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.51897,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.53562,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.55179,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.56846,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.58538,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.59883,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.6157,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.63211,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.6516,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.66759,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.68403,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.69997,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.71703,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.73357,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.74979,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.76614,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.78239,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.79884,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.81866,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.83518,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.852,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.86928,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.88529,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.90167,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.919,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.93603,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.94941,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.96683,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.98333,57.95555,1,15.52914,0,30.02475,-0.000002,False
28.99991,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.01684,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.03612,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.05173,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.06705,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.08249,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.10193,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.11803,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.13325,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.1491,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.16855,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.18374,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.19939,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.21549,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.23465,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.25029,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.26651,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.28579,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.30148,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.3176,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.3334,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.34903,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.36958,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.38536,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.40157,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.41659,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.43681,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.44921,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.46648,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.48252,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.50191,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.51835,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.53475,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.55061,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.56659,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.58289,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.6022,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.61819,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.63326,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.64932,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.66866,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.68401,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.70019,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.71681,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.73303,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.7507,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.76666,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.78244,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.79887,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.81915,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.83499,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.85112,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.86699,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.88305,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.8996,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.91599,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.93592,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.95214,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.9687,57.95555,1,15.52914,0,30.02475,-0.000002,False
29.98212,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.00279,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.0155,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.03291,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.05009,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.0668,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.08335,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.09946,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.11933,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.13608,57.95555,1,15.52914,0,30.02475,-0.000002,False
30.15271,57.95555,1,15.52914,0,30.02475,-0.000002,False
