experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targets,start_x,start_z,end_z,target_z,euclideanDistance,objectName,experimentStarted,objectNumber,navStartTime,navEndTime,navTime,timesObjectPresented,end_x,target_x,player_movement_location_0
AMT_standard,hedge-4427b3fd-3fff-4163-9250-c48ce7cd03c4,1,1,1,1,17.31538,48.34,6,27.50073,-61.99226,-37.52143,-39.0898,2.564475,vase,17.31538,6,23.32809,48.34,25.01191,1,13.69384,11.66485,AMT_standard/hedge-4427b3fd-3fff-4163-9250-c48ce7cd03c4/S001/trackers/player_movement_T001.csv
AMT_standard,hedge-4427b3fd-3fff-4163-9250-c48ce7cd03c4,1,2,2,1,49.35094,77.75999,6,27.82012,-22.68852,-22.68852,-39.0898,23.02161,vase,17.31538,6,55.36353,77.75999,22.39646,2,27.82012,11.66485,AMT_standard/hedge-4427b3fd-3fff-4163-9250-c48ce7cd03c4/S001/trackers/player_movement_T002.csv
AMT_standard,hedge-4427b3fd-3fff-4163-9250-c48ce7cd03c4,1,3,2,2,78.77579,98.7,6,-7.279534,-79.83572,-79.83572,-39.0898,44.93462,vase,17.31538,6,84.78844,98.7,13.91156,3,-7.279534,11.66485,AMT_standard/hedge-4427b3fd-3fff-4163-9250-c48ce7cd03c4/S001/trackers/player_movement_T003.csv
