experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targets,start_x,start_z,end_z,target_z,euclideanDistance,objectName,experimentStarted,objectNumber,navStartTime,navEndTime,navTime,timesObjectPresented,end_x,target_x,player_movement_location_0
AMT_standard,jiffy-673af6b8-1ba5-4667-b36b-63c6f4b7b4da,1,1,1,1,23.90911,56.36,6,2.885673,55.9081,-54.58057,-56.70594,2.620636,vase,23.90911,6,29.92879,56.36,26.43121,1,-13.26264,-11.72951,AMT_standard/jiffy-673af6b8-1ba5-4667-b36b-63c6f4b7b4da/S001/trackers/player_movement_T001.csv
AMT_standard,jiffy-673af6b8-1ba5-4667-b36b-63c6f4b7b4da,1,2,2,1,62.36281,101.42,6,5.769441,66.49997,-40.44946,-56.70594,16.94998,vase,23.90911,6,68.3825,101.42,33.0375,2,-6.930719,-11.72951,AMT_standard/jiffy-673af6b8-1ba5-4667-b36b-63c6f4b7b4da/S001/trackers/player_movement_T002.csv
AMT_standard,jiffy-673af6b8-1ba5-4667-b36b-63c6f4b7b4da,1,3,2,2,107.431,140.74,6,-5.705253,-44.2645,-44.2645,-56.70594,13.82321,vase,23.90911,6,113.4434,140.74,27.29659,3,-5.705252,-11.72951,AMT_standard/jiffy-673af6b8-1ba5-4667-b36b-63c6f4b7b4da/S001/trackers/player_movement_T003.csv
