experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targets,start_x,start_z,end_z,target_z,euclideanDistance,objectName,experimentStarted,objectNumber,navStartTime,navEndTime,navTime,timesObjectPresented,end_x,target_x,player_movement_location_0
AMT_standard,aloe-275869b7-8f81-4243-adc4-df73a58d4738,1,1,1,1,4.878663,31.44,6,35.33227,37.88118,21.71317,24.10104,2.66707,vase,4.878663,6,10.88175,31.44,20.55825,1,-63.51657,-64.70457,AMT_standard/aloe-275869b7-8f81-4243-adc4-df73a58d4738/S001/trackers/player_movement_T001.csv
AMT_standard,aloe-275869b7-8f81-4243-adc4-df73a58d4738,1,2,2,1,32.44305,78.88,6,45.46302,65.92356,65.92356,24.10104,117.839,vase,4.878663,6,38.46815,78.88,40.41185,2,45.46302,-64.70457,AMT_standard/aloe-275869b7-8f81-4243-adc4-df73a58d4738/S001/trackers/player_movement_T002.csv
AMT_standard,aloe-275869b7-8f81-4243-adc4-df73a58d4738,1,3,2,2,79.88381,88.13988,6,37.50732,47.74916,,,,,,,,,,,,,AMT_standard/aloe-275869b7-8f81-4243-adc4-df73a58d4738/S001/trackers/player_movement_T003.csv
