time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,moving
8.417642,34.51793,2,32.05979,0,-0.000003,0,False
8.431082,34.51793,1.996076,32.05979,0,-0.000003,0,False
8.441386,34.51793,1.988228,32.05979,0,-0.000003,0,False
8.446276,34.51793,1.988228,32.05979,0,-0.000003,0,False
8.45055,34.51793,1.988228,32.05979,0,-0.000003,0,False
8.454911,34.51793,1.988228,32.05979,0,-0.000003,0,False
8.459332,34.51793,1.988228,32.05979,0,-0.000003,0,False
8.46397,34.51793,1.976456,32.05979,0,-0.000003,0,False
8.476488,34.51793,1.976456,32.05979,0,-0.000003,0,False
8.483871,34.51793,1.96076,32.05979,0,-0.000003,0,False
8.488586,34.51793,1.96076,32.05979,0,-0.000003,0,False
8.494658,34.51793,1.96076,32.05979,0,-0.000003,0,False
8.499166,34.51793,1.96076,32.05979,0,-0.000003,0,False
8.50359,34.51793,1.94114,32.05979,0,-0.000003,0,False
8.50832,34.51793,1.94114,32.05979,0,-0.000003,0,False
8.512609,34.51793,1.94114,32.05979,0,-0.000003,0,False
8.516871,34.51793,1.94114,32.05979,0,-0.000003,0,False
8.521636,34.51793,1.917596,32.05979,0,-0.000003,0,False
8.527697,34.51793,1.917596,32.05979,0,-0.000003,0,False
8.532032,34.51793,1.917596,32.05979,0,-0.000003,0,False
8.541617,34.51793,1.890128,32.05979,0,-0.000003,0,False
8.546289,34.51793,1.890128,32.05979,0,-0.000003,0,False
8.550562,34.51793,1.890128,32.05979,0,-0.000003,0,False
8.556748,34.51793,1.890128,32.05979,0,-0.000003,0,False
8.561083,34.51793,1.858736,32.05979,0,-0.000003,0,False
8.566373,34.51793,1.858736,32.05979,0,-0.000003,0,False
8.571481,34.51793,1.858736,32.05979,0,-0.000003,0,False
8.576599,34.51793,1.858736,32.05979,0,-0.000003,0,False
8.581761,34.51793,1.82342,32.05979,0,-0.000003,0,False
8.586974,34.51793,1.82342,32.05979,0,-0.000003,0,False
8.59215,34.51793,1.82342,32.05979,0,-0.000003,0,False
8.597401,34.51793,1.82342,32.05979,0,-0.000003,0,False
8.603546,34.51793,1.78418,32.05979,0,-0.000003,0,False
8.608044,34.51793,1.78418,32.05979,0,-0.000003,0,False
8.614291,34.51793,1.78418,32.05979,0,-0.000003,0,False
8.618666,34.51793,1.78418,32.05979,0,-0.000003,0,False
8.624083,34.51793,1.741016,32.05979,0,-0.000003,0,False
8.628891,34.51793,1.741016,32.05979,0,-0.000003,0,False
8.634478,34.51793,1.741016,32.05979,0,-0.000003,0,False
8.640064,34.51793,1.693928,32.05979,0,-0.000003,0,False
8.645533,34.51793,1.693928,32.05979,0,-0.000003,0,False
8.650851,34.51793,1.693928,32.05979,0,-0.000003,0,False
8.656068,34.51793,1.693928,32.05979,0,-0.000003,0,False
