experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targets,start_x,start_z,end_z,target_z,euclideanDistance,objectName,experimentStarted,objectNumber,navStartTime,navEndTime,navTime,timesObjectPresented,end_x,target_x,player_movement_location_0
AMT_standard,islam-596e5291-bc20-4426-88c4-7d41db9171ac,1,1,1,1,5.492616,35.08,6,60.38806,31.5212,-29.30886,-28.44096,2.554226,vase,5.492616,6,11.49375,35.08,23.58625,1,-49.42552,-51.82777,AMT_standard/islam-596e5291-bc20-4426-88c4-7d41db9171ac/S001/trackers/player_movement_T001.csv
AMT_standard,islam-596e5291-bc20-4426-88c4-7d41db9171ac,1,2,2,1,36.08484,57.52,6,-4.383522,13.16394,13.16394,-28.44096,63.1025,vase,5.492616,6,42.08919,57.52,15.43081,2,-4.383522,-51.82777,AMT_standard/islam-596e5291-bc20-4426-88c4-7d41db9171ac/S001/trackers/player_movement_T002.csv
AMT_standard,islam-596e5291-bc20-4426-88c4-7d41db9171ac,1,3,2,2,58.52482,76,6,-47.50549,-9.379118,-9.379118,-28.44096,19.54574,vase,5.492616,6,64.52696,76,11.47304,3,-47.50549,-51.82777,AMT_standard/islam-596e5291-bc20-4426-88c4-7d41db9171ac/S001/trackers/player_movement_T003.csv
