experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targets,start_x,start_z,end_z,target_z,euclideanDistance,objectName,experimentStarted,objectNumber,navStartTime,navEndTime,navTime,timesObjectPresented,end_x,target_x,player_movement_location_0
AMT_standard,owl-df6f6990-2a0d-4a82-8e3d-3c1900b6c1c8,1,1,1,1,23.5886,40.54,6,-20.19691,-40.42839,-6.445105,-4.729527,2.56501,vase,23.5886,6,29.61521,40.54,10.92479,1,-49.83865,-51.74549,AMT_standard/owl-df6f6990-2a0d-4a82-8e3d-3c1900b6c1c8/S001/trackers/player_movement_T001.csv
AMT_standard,owl-df6f6990-2a0d-4a82-8e3d-3c1900b6c1c8,1,2,2,1,41.55041,67.92,6,13.23084,-18.34977,19.47828,-4.729527,35.34738,vase,23.5886,6,47.57703,67.92,20.34297,2,-25.98857,-51.74549,AMT_standard/owl-df6f6990-2a0d-4a82-8e3d-3c1900b6c1c8/S001/trackers/player_movement_T002.csv
AMT_standard,owl-df6f6990-2a0d-4a82-8e3d-3c1900b6c1c8,1,3,2,2,68.92704,87.24,6,-63.80043,-19.57657,-7.94319,-4.729527,4.614708,vase,23.5886,6,74.9398,87.24,12.3002,3,-55.05728,-51.74549,AMT_standard/owl-df6f6990-2a0d-4a82-8e3d-3c1900b6c1c8/S001/trackers/player_movement_T003.csv
