time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,moving
10.78156,4.882568,2,76.29399,-0.000005,0,-0.000059,False
10.82578,4.882568,1.988228,76.29399,-0.000005,0,-0.000059,False
10.83759,4.882568,1.988228,76.29399,-0.000005,0,-0.000059,False
10.84449,4.882568,1.976456,76.29399,-0.000005,0,-0.000059,False
10.87708,4.882568,1.96076,76.29399,-0.000005,0,-0.000059,False
10.89849,4.882568,1.94114,76.29399,-0.000005,0,-0.000059,False
10.90555,4.882568,1.917596,76.29399,-0.000005,0,-0.000059,False
10.93554,4.882568,1.890128,76.29399,-0.000005,0,-0.000059,False
10.96243,4.882568,1.82342,76.29399,-0.000005,0,-0.000059,False
10.97261,4.882568,1.82342,76.29399,-0.000005,0,-0.000059,False
10.99023,4.882568,1.78418,76.29399,-0.000005,0,-0.000059,False
10.99823,4.882568,1.78418,76.29399,-0.000005,0,-0.000059,False
11.02845,4.882568,1.693928,76.29399,-0.000005,0,-0.000059,False
11.05019,4.882568,1.642916,76.29399,-0.000005,0,-0.000059,False
11.08721,4.882568,1.52912,76.29399,-0.000005,0,-0.000059,False
11.09587,4.882568,1.52912,76.29399,-0.000005,0,-0.000059,False
11.10218,4.882568,1.466336,76.29399,-0.000005,0,-0.000059,False
11.13646,4.882568,1.399628,76.29399,-0.000005,0,-0.000059,False
11.15372,4.882568,1.328996,76.29399,-0.000005,0,-0.000059,False
11.17225,4.882568,1.25444,76.29399,-0.000005,0,-0.000059,False
11.19016,4.882568,1.17596,76.29399,-0.000005,0,-0.000059,False
11.22568,4.882568,1.007228,76.29399,-0.000005,0,-0.000059,False
11.23392,4.882568,1.007228,76.29399,-0.000005,0,-0.000059,False
11.24508,4.882567,1.001446,76.29399,-0.000001,0,-0.000031,False
11.27323,4.882567,1.000289,76.29399,-0.000002,0,-0.000003,False
11.28765,4.882566,1.000058,76.29399,-0.000003,0,0.000008,False
11.3044,4.882566,1.000012,76.29399,-0.000001,-0.00001,0.000015,False
11.3213,4.882567,1.000002,76.29399,-0.000003,0,0.000011,False
11.33845,4.882567,1.000002,76.29399,-0.000003,0,0.000011,False
11.35665,4.882567,1,76.29399,0,-0.00001,-0.000004,False
11.37451,4.882567,1,76.29399,-0.000001,-0.00001,-0.000003,False
11.39305,4.882567,1,76.29399,-0.000002,-0.00001,-0.000001,False
11.41032,4.882567,1,76.29399,-0.000003,-0.00001,0.000001,False
11.42648,4.882567,1,76.29399,-0.000002,-0.00001,0.000003,False
11.44322,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.4586,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.47491,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.49076,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.50717,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.52442,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.53994,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.55464,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.56945,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.58415,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.59866,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.6137,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.62913,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.64399,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.65789,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.67266,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.68661,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.69998,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.72939,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.73899,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.75448,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.77746,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.79176,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.80437,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.82002,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.83387,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.8486,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.86306,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.8784,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.89343,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.90692,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.92154,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.93513,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.9496,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.96263,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.97581,4.882567,1,76.29399,-0.000003,0,-0.000001,False
11.98976,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.00352,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.01756,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.03168,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.04562,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.05928,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.07455,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.08846,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.10311,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.11815,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.13276,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.14576,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.15925,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.1743,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.18709,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.2012,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.22922,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.2389,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.24666,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.27311,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.28675,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.30548,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.32502,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.34311,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.36049,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.37664,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.39254,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.40983,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.42643,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.4442,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.4615,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.47845,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.49644,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.51735,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.53615,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.55243,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.56761,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.58283,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.599,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.61551,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.63151,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.64659,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.66157,4.882567,1,76.29399,-0.000003,0,-0.000001,False
12.67579,4.882567,1,76.29399,-0.000003,0,-0.000001,False
