experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,targets,start_x,start_z,end_z,target_z,euclideanDistance,objectName,experimentStarted,objectNumber,navStartTime,navEndTime,navTime,timesObjectPresented,player_movement_location_0
AMT_standard,bunt-948dcab2-e5be-4d28-b597-b7500ffe74ba,1,1,1,1,10.78156,22.12601,6,4.882568,76.29399,,,,,,,,,,,AMT_standard/bunt-948dcab2-e5be-4d28-b597-b7500ffe74ba/S001/trackers/player_movement_T001.csv
